Altitude, Acc_X, Acc_Y, Acc_Z
-0.17,-0.03,0.00,0.00
-0.17,-0.01,0.07,0.01
-0.17,0.00,-0.03,-0.00
-0.18,-0.02,-0.01,0.01
-0.18,-0.02,-0.01,0.02
-0.19,-0.02,0.01,0.03
-0.19,-0.01,0.01,0.01
-0.19,-0.02,0.01,0.01
-0.19,-0.04,-0.03,0.01
-0.19,-0.01,0.01,-0.03
-0.21,-0.00,0.01,0.01
-0.21,-0.01,0.03,0.01
-0.21,0.02,0.03,-0.01
-0.21,-0.01,0.01,0.02
-0.21,-0.02,-0.01,0.04
-0.21,-0.01,0.00,0.06
-0.21,-0.04,0.03,0.06
-0.21,-0.00,0.07,0.04
-0.19,0.01,0.06,0.03
-0.19,-0.02,-0.00,-0.02
-0.22,-0.01,0.02,0.01
-0.22,0.01,0.02,0.13
-0.19,-0.01,0.02,0.18
-0.19,-0.02,-0.02,0.17
-0.19,-0.01,-0.02,0.14
-0.23,-0.03,0.01,0.13
-0.23,-0.03,0.02,0.12
-0.22,-0.02,0.03,0.14
-0.22,-0.04,0.02,0.16
-0.23,-0.03,0.00,0.19
-0.23,-0.04,-0.00,0.20
-0.23,-0.03,-0.03,0.22
-0.23,-0.02,-0.02,0.23
-0.24,-0.04,-0.05,0.18
-0.24,-0.05,-0.05,0.16
-0.24,-0.05,-0.05,0.13
-0.24,-0.03,-0.03,0.15
-0.24,-0.04,-0.02,0.16
-0.26,-0.04,-0.01,0.18
-0.26,-0.03,-0.03,0.18
-0.24,-0.04,-0.03,0.15
-0.24,-0.05,-0.02,0.14
-0.23,-0.04,-0.03,0.12
-0.23,-0.03,-0.02,0.10
-0.23,-0.02,-0.01,0.09
-0.23,-0.01,0.00,0.06
-0.23,-0.03,0.00,0.04
-0.23,-0.04,-0.00,0.06
-0.23,-0.03,-0.02,0.05
-0.23,-0.04,-0.04,0.04
-0.22,-0.03,-0.05,0.05
-0.22,-0.04,-0.05,0.03
-0.22,-0.02,-0.03,-0.03
-0.22,-0.01,-0.02,-0.05
-0.22,-0.00,-0.02,-0.07
-0.22,-0.01,-0.01,-0.10
-0.22,-0.00,0.02,-0.09
-0.20,0.01,0.05,-0.09
-0.20,0.00,0.03,-0.13
-0.15,-0.01,-0.01,-0.19
-0.15,-0.03,0.00,-0.18
-0.15,-0.02,0.01,-0.15
-0.15,-0.03,-0.00,-0.14
-0.12,-0.05,-0.02,-0.16
-0.12,-0.05,-0.02,-0.20
-0.12,-0.04,-0.00,-0.19
-0.07,-0.04,0.04,-0.14
-0.07,-0.03,0.03,-0.14
-0.06,-0.04,0.01,-0.13
-0.06,-0.05,0.04,-0.12
-0.01,-0.04,0.04,-0.08
-0.01,-0.02,0.05,-0.05
-0.01,-0.01,0.04,-0.08
-0.01,-0.02,0.05,-0.12
0.03,-0.02,0.03,-0.14
0.03,-0.02,0.05,-0.10
0.04,-0.02,0.03,-0.08
0.04,-0.02,0.05,-0.05
0.09,-0.02,0.05,-0.08
0.09,-0.02,0.04,-0.09
0.09,-0.01,0.02,-0.10
0.11,0.00,0.02,-0.10
0.11,0.01,0.01,-0.09
0.17,0.02,0.02,-0.05
0.17,0.01,0.03,-0.04
0.18,0.01,0.01,-0.05
0.18,0.00,-0.00,-0.06
0.18,-0.00,-0.02,-0.08
0.18,-0.00,0.00,-0.09
0.23,0.01,0.03,-0.08
0.23,0.00,0.03,-0.07
0.24,-0.00,-0.00,-0.06
0.24,-0.01,-0.01,-0.05
0.24,-0.00,0.00,-0.03
0.30,0.00,-0.01,-0.03
0.30,-0.00,0.01,-0.05
0.30,-0.00,0.01,-0.06
0.30,-0.00,0.03,-0.04
0.31,-0.00,0.01,-0.05
0.31,0.00,0.00,-0.05
0.31,-0.00,0.01,-0.04
0.31,-0.01,-0.00,-0.03
0.31,-0.01,0.00,-0.01
0.31,0.00,0.00,0.00
0.31,0.00,0.01,-0.00
0.31,-0.01,0.03,-0.04
0.32,-0.01,0.03,-0.04
0.32,-0.00,0.03,-0.03
0.32,-0.01,0.01,-0.00
0.34,-0.02,-0.00,0.02
0.34,-0.01,-0.01,0.02
0.34,-0.02,0.01,0.02
0.34,-0.01,0.02,0.01
0.31,-0.01,0.02,0.01
0.31,-0.02,0.01,0.00
0.31,-0.03,0.01,0.01
0.31,-0.02,0.01,0.03
0.33,-0.02,-0.01,0.04
0.33,-0.03,-0.01,0.04
0.31,-0.02,0.01,0.03
0.31,-0.02,0.01,0.00
0.31,-0.01,-0.01,-0.00
0.28,-0.02,0.00,0.00
0.28,-0.01,0.01,0.00
0.28,-0.01,0.01,-0.01
0.28,-0.01,0.02,-0.02
0.28,-0.01,0.01,-0.02
0.28,-0.01,0.00,-0.03
0.23,-0.02,0.01,-0.03
0.23,-0.02,0.01,-0.02
0.24,-0.02,0.00,-0.00
0.24,-0.02,0.02,-0.00
0.24,-0.02,-0.01,-0.02
0.24,-0.02,-0.00,-0.02
0.20,-0.02,0.00,-0.02
0.20,-0.02,-0.00,0.01
0.20,-0.02,0.00,0.02
0.20,-0.02,-0.00,0.02
0.20,-0.02,0.00,0.01
0.22,-0.02,0.01,-0.00
0.22,-0.02,0.00,-0.00
0.20,-0.03,0.01,0.01
0.20,-0.02,0.00,0.01
0.21,-0.01,0.02,-0.01
0.21,-0.02,0.01,-0.01
0.22,-0.02,0.01,-0.01
0.22,-0.02,0.00,0.01
0.21,-0.02,0.00,0.01
0.21,-0.02,0.00,0.00
0.21,-0.01,0.02,-0.02
0.21,-0.02,0.02,-0.02
0.21,-0.02,0.01,-0.01
0.18,-0.02,0.00,-0.00
0.18,-0.02,0.00,-0.01
0.18,-0.03,0.01,0.01
0.18,-0.02,0.00,0.01
0.14,-0.01,-0.00,0.03
0.14,-0.02,-0.00,0.03
0.16,-0.02,0.00,0.01
0.16,-0.02,0.01,0.01
0.17,-0.02,0.01,0.00
0.17,-0.02,0.02,0.02
0.20,-0.02,0.02,0.02
0.20,-0.02,0.01,0.02
0.20,-0.01,0.02,0.01
0.18,-0.02,0.01,-0.01
0.18,-0.02,0.01,-0.00
0.18,-0.02,-0.00,0.01
0.18,-0.02,-0.01,0.01
0.19,-0.02,-0.00,-0.00
0.19,-0.01,0.01,-0.00
0.19,-0.01,0.03,-0.00
0.19,-0.02,0.02,-0.01
0.17,-0.02,0.00,0.01
0.17,-0.02,-0.00,0.01
0.18,-0.01,0.01,0.01
0.18,-0.02,0.01,-0.01
0.18,-0.02,0.02,-0.01
0.19,-0.02,0.02,-0.02
0.19,-0.02,0.02,-0.02
0.21,-0.03,0.02,-0.03
0.21,-0.01,0.01,-0.04
0.21,-0.02,0.01,-0.05
0.21,-0.02,0.02,-0.06
0.21,-0.02,0.01,-0.06
0.21,-0.01,0.00,-0.05
0.23,-0.02,0.01,-0.08
0.23,-0.02,0.04,-0.11
0.20,-0.02,0.04,-0.12
0.20,-0.02,0.03,-0.14
0.21,-0.02,0.03,-0.14
0.21,-0.02,0.04,-0.12
0.21,-0.02,0.03,-0.12
0.21,-0.02,0.03,-0.15
0.21,-0.02,0.02,-0.17
0.21,-0.02,0.02,-0.16
0.21,-0.00,0.01,-0.15
0.21,-0.01,0.02,-0.17
0.21,-0.01,0.02,-0.17
0.21,-0.02,0.01,-0.12
0.21,-0.01,-0.01,-0.07
0.19,0.00,-0.00,-0.10
0.19,-0.01,0.05,-0.12
0.23,-0.01,0.03,-0.12
0.23,-0.02,0.01,-0.08
0.23,-0.00,-0.03,-0.05
0.21,-0.02,-0.01,-0.02
0.21,-0.02,-0.03,0.04
0.18,-0.02,-0.03,0.06
0.18,-0.00,0.01,0.06
0.16,0.00,0.06,0.04
0.16,-0.01,0.04,0.04
0.16,-0.01,0.00,0.10
0.16,-0.03,-0.03,0.13
0.16,-0.02,-0.01,0.15
0.16,-0.03,-0.00,0.14
0.16,-0.04,-0.02,0.18
0.16,-0.03,-0.05,0.19
0.15,-0.02,-0.05,0.20
0.15,-0.03,-0.05,0.17
0.15,-0.03,-0.07,0.17
0.13,-0.03,-0.07,0.17
0.13,-0.02,-0.06,0.15
0.12,-0.03,-0.02,0.13
0.12,-0.03,-0.01,0.13
0.11,-0.03,-0.02,0.12
0.11,-0.04,-0.05,0.11
0.11,-0.03,-0.03,0.08
0.11,-0.04,-0.01,0.06
0.11,-0.03,-0.00,0.05
0.11,-0.03,0.01,0.04
0.09,-0.03,0.01,0.04
0.09,-0.03,0.02,0.04
0.09,-0.03,0.02,0.02
0.08,-0.03,0.00,0.03
0.08,-0.03,0.01,0.00
0.09,-0.03,0.03,0.00
0.09,-0.03,0.02,-0.00
0.09,-0.03,0.00,-0.01
0.09,-0.03,-0.00,-0.00
0.09,-0.03,0.01,0.01
0.09,-0.04,0.00,0.00
0.09,-0.03,-0.00,0.01
0.09,-0.03,0.01,0.01
0.09,-0.03,0.00,0.00
0.09,-0.03,0.00,0.00
0.08,-0.03,0.01,-0.00
0.08,-0.02,0.02,0.00
0.08,-0.02,0.01,-0.00
0.06,-0.01,0.00,-0.01
0.06,-0.02,0.01,-0.01
0.09,-0.01,0.01,-0.03
0.09,-0.02,0.01,-0.02
0.05,-0.01,0.02,-0.01
0.05,-0.01,0.03,-0.01
0.06,-0.01,0.01,-0.02
0.06,-0.01,0.00,-0.02
0.08,-0.02,-0.01,-0.01
0.08,-0.02,-0.00,-0.01
0.07,-0.02,0.01,-0.01
0.07,-0.02,0.01,-0.01
0.07,-0.02,0.00,-0.00
0.07,-0.02,-0.01,-0.00
0.07,-0.02,-0.01,-0.00
0.07,-0.02,-0.00,0.00
0.07,-0.01,0.00,0.00
0.08,-0.02,0.01,-0.00
0.08,-0.02,-0.01,-0.01
0.07,-0.02,-0.01,-0.01
0.07,-0.01,0.00,-0.01
0.07,-0.02,0.00,-0.00
0.07,-0.02,0.00,0.00
0.08,-0.01,0.00,0.00
0.08,-0.01,0.01,-0.01
0.09,-0.01,0.00,-0.01
0.09,-0.02,0.01,0.00
0.09,0.00,0.01,0.02
0.15,-0.01,-0.01,0.02
0.15,-0.02,-0.01,0.02
0.11,-0.02,-0.01,0.01
0.11,-0.02,-0.00,0.02
0.15,-0.02,-0.01,0.02
0.15,-0.02,-0.00,0.02
0.16,-0.02,0.01,0.02
0.16,-0.02,0.01,0.01
0.16,-0.03,0.01,-0.00
0.16,-0.03,-0.00,-0.01
0.16,-0.02,0.00,-0.01
0.16,-0.02,0.02,-0.00
0.16,-0.03,0.02,0.00
0.15,-0.03,0.01,-0.00
0.15,-0.03,0.00,-0.00
0.15,-0.03,0.00,0.00
0.15,-0.03,0.01,-0.01
0.15,-0.02,0.01,-0.01
0.15,-0.02,0.00,-0.01
0.15,-0.02,0.01,-0.01
0.15,-0.02,0.01,-0.01
0.15,-0.02,0.02,-0.01
0.15,-0.02,0.01,-0.01
0.13,-0.02,0.02,-0.01
0.13,-0.01,0.01,-0.01
0.12,-0.01,0.01,-0.01
0.12,-0.02,0.00,-0.01
0.12,-0.01,0.00,-0.02
0.12,-0.02,0.01,-0.02
0.12,-0.02,0.01,-0.01
0.10,-0.02,0.03,-0.01
0.10,-0.01,0.02,-0.02
0.09,-0.01,0.00,-0.04
0.09,-0.02,0.00,-0.05
0.08,-0.01,0.02,-0.06
0.08,-0.01,0.03,-0.07
0.08,-0.02,0.04,-0.07
0.08,-0.02,0.04,-0.07
0.08,-0.02,0.04,-0.06
0.08,-0.03,0.04,-0.07
0.08,-0.02,0.04,-0.06
0.06,-0.02,0.05,-0.09
0.06,-0.02,0.05,-0.11
0.06,-0.01,0.05,-0.14
0.06,-0.02,0.04,-0.14
0.05,-0.02,0.02,-0.13
0.05,-0.01,0.01,-0.12
0.05,-0.02,-0.00,-0.10
0.05,-0.02,0.01,-0.11
0.04,-0.02,0.00,-0.11
0.04,-0.03,-0.00,-0.12
0.04,-0.03,-0.00,-0.12
0.04,-0.03,0.01,-0.11
0.04,-0.03,0.02,-0.07
0.04,-0.04,0.02,-0.06
0.04,-0.05,0.00,-0.04
0.05,-0.06,-0.03,-0.06
0.05,-0.05,-0.02,-0.06
0.05,-0.05,0.01,-0.06
0.05,-0.04,-0.00,-0.04
0.05,-0.04,-0.03,-0.04
0.05,-0.06,-0.05,-0.05
0.06,-0.06,-0.04,-0.00
0.06,-0.03,-0.01,0.06
0.06,0.01,0.01,0.10
0.06,-0.00,0.01,0.08
0.08,-0.02,-0.04,0.05
0.08,-0.04,-0.06,0.09
0.08,-0.03,-0.05,0.15
0.08,0.00,-0.05,0.18
0.08,0.01,-0.01,0.19
0.03,0.02,-0.00,0.14
0.03,0.02,0.03,0.08
0.03,0.03,0.04,0.05
0.03,0.03,0.06,0.07
0.01,0.01,0.07,0.09
0.01,-0.03,0.01,0.08
0.00,-0.03,-0.05,0.09
0.00,0.04,-0.07,0.19
-0.01,-0.03,-0.01,0.12
-0.01,-0.04,-0.00,0.15
-0.03,-0.04,-0.04,0.15
-0.03,-0.05,-0.04,0.09
-0.03,-0.03,-0.01,0.08
-0.03,-0.02,0.02,0.09
-0.03,-0.02,0.02,0.05
-0.05,-0.02,0.01,-0.00
-0.05,-0.01,0.01,0.01
-0.05,-0.01,0.01,-0.00
-0.05,-0.01,0.02,-0.01
-0.07,-0.01,0.02,0.02
-0.07,-0.01,0.01,0.06
-0.08,-0.03,-0.01,0.04
-0.08,-0.02,-0.02,0.00
-0.10,-0.03,-0.03,-0.01
-0.10,-0.02,-0.01,-0.01
-0.11,-0.02,0.01,0.00
-0.11,0.02,0.01,0.03
-0.11,-0.01,0.01,-0.02
-0.11,-0.01,0.00,-0.02
-0.11,-0.02,0.01,-0.04
-0.12,-0.01,0.02,-0.01
-0.12,-0.01,0.02,0.03
-0.14,-0.01,0.00,0.04
-0.14,-0.02,-0.01,0.00
-0.15,-0.02,-0.00,-0.00
-0.15,-0.02,0.00,-0.01
-0.16,-0.02,0.00,-0.01
-0.16,-0.02,-0.01,0.00
-0.14,-0.02,0.01,0.01
-0.14,-0.01,0.01,0.00
-0.14,-0.01,-0.00,-0.00
-0.14,-0.02,-0.01,-0.00
-0.14,-0.02,-0.01,-0.00
-0.17,-0.03,-0.01,-0.01
-0.17,-0.01,0.01,0.00
-0.14,-0.02,0.03,0.02
-0.14,-0.02,0.01,0.01
-0.16,-0.02,0.01,0.00
-0.16,-0.02,0.01,-0.00
-0.17,-0.02,0.02,-0.01
-0.17,-0.01,0.02,-0.01
-0.20,-0.02,0.02,-0.01
-0.20,-0.01,0.00,-0.01
-0.18,-0.02,-0.00,-0.01
-0.18,-0.01,0.01,-0.02
-0.18,-0.02,0.01,-0.00
-0.18,-0.01,0.02,0.02
-0.18,-0.01,0.01,0.02
-0.19,-0.02,-0.00,0.02
-0.19,-0.02,-0.02,-0.00
-0.19,-0.03,-0.02,-0.02
-0.19,-0.01,0.01,-0.01
-0.20,-0.01,0.03,-0.00
-0.20,-0.01,0.02,0.01
-0.18,-0.01,0.01,0.01
-0.18,-0.02,-0.00,0.00
-0.18,-0.03,-0.01,-0.01
-0.18,-0.02,-0.00,-0.01
-0.18,-0.01,0.01,0.01
-0.18,-0.01,0.02,-0.01
-0.18,-0.02,0.00,-0.02
-0.18,-0.02,-0.00,-0.02
-0.18,-0.02,0.01,0.00
-0.17,-0.02,0.01,0.02
-0.17,-0.03,0.01,0.03
-0.17,-0.02,-0.01,0.00
-0.17,-0.02,-0.01,-0.01
-0.13,-0.03,-0.01,-0.01
-0.13,-0.01,0.01,0.01
-0.13,-0.02,0.01,0.02
-0.13,-0.03,-0.00,0.01
-0.13,-0.03,-0.01,0.02
-0.13,-0.03,-0.01,0.00
-0.13,-0.02,0.01,0.00
-0.15,-0.02,0.02,-0.01
-0.15,-0.02,0.01,-0.01
-0.15,-0.02,0.02,-0.01
-0.15,-0.01,0.01,0.00
-0.16,-0.02,-0.01,0.00
-0.16,-0.02,-0.01,0.01
-0.16,-0.02,-0.02,0.01
-0.16,-0.02,-0.02,0.00
-0.16,-0.02,-0.00,0.01
-0.16,-0.02,-0.01,0.01
-0.16,-0.03,-0.01,0.01
-0.16,-0.02,0.00,0.01
-0.16,-0.02,0.01,0.01
-0.15,-0.02,0.01,0.01
-0.15,-0.02,0.01,0.00
-0.15,-0.02,0.03,-0.02
-0.15,-0.01,0.03,-0.03
-0.15,-0.02,0.03,-0.03
-0.15,-0.01,0.04,-0.03
-0.15,-0.01,0.04,-0.01
-0.15,-0.00,0.03,-0.01
-0.13,-0.02,0.02,-0.01
-0.13,-0.02,-0.00,-0.01
-0.13,-0.02,-0.02,-0.00
-0.13,-0.02,-0.02,0.01
-0.13,-0.02,-0.00,0.01
-0.13,-0.02,0.01,0.00
-0.13,-0.02,-0.00,-0.00
-0.13,-0.03,-0.01,-0.00
-0.13,-0.02,-0.01,0.01
-0.13,-0.01,0.01,0.02
-0.13,-0.02,0.01,0.02
-0.17,-0.02,0.01,0.00
-0.17,-0.02,0.01,-0.01
-0.15,-0.03,0.02,-0.02
-0.15,-0.01,0.02,-0.01
-0.15,-0.01,0.01,-0.00
-0.15,-0.01,0.01,-0.00
-0.14,-0.02,-0.00,-0.01
-0.14,-0.01,0.00,-0.01
-0.14,-0.02,0.01,-0.01
-0.09,-0.02,0.02,-0.01
-0.09,-0.02,0.01,0.01
-0.08,-0.02,0.00,0.00
-0.08,-0.02,0.00,-0.01
-0.10,-0.01,0.01,-0.00
-0.10,-0.01,0.01,-0.01
-0.09,-0.02,0.02,-0.01
-0.09,-0.02,0.01,-0.01
-0.07,-0.02,0.02,-0.02
-0.07,-0.01,0.03,-0.01
-0.06,-0.02,0.02,-0.03
-0.06,-0.02,0.01,-0.03
-0.05,-0.02,0.01,-0.03
-0.05,-0.02,0.01,-0.04
-0.05,-0.01,0.02,-0.04
-0.05,-0.02,0.01,-0.04
-0.05,-0.02,0.02,-0.03
-0.05,-0.02,0.02,-0.04
-0.05,-0.01,0.00,-0.05
-0.05,-0.02,0.00,-0.07
-0.05,-0.02,-0.01,-0.06
-0.05,-0.02,-0.02,-0.05
-0.05,-0.01,-0.01,-0.04
-0.05,-0.01,0.01,-0.04
-0.05,0.00,0.01,-0.05
-0.05,-0.01,0.01,-0.05
-0.05,-0.02,-0.00,-0.04
-0.05,-0.00,-0.00,-0.04
-0.07,-0.01,-0.02,-0.02
-0.07,-0.02,0.00,-0.03
-0.06,-0.01,0.00,-0.04
-0.06,-0.01,-0.01,-0.04
-0.06,-0.00,-0.01,-0.02
-0.06,-0.00,0.00,-0.03
-0.06,-0.01,-0.02,-0.03
-0.06,-0.01,-0.01,-0.00
-0.08,-0.00,-0.01,0.02
-0.08,-0.01,-0.02,0.01
-0.08,-0.02,-0.02,0.00
-0.08,-0.02,-0.03,0.00
-0.06,-0.03,-0.03,0.02
-0.06,-0.02,-0.02,0.04
-0.06,-0.02,-0.01,0.03
-0.05,-0.02,-0.01,0.02
-0.05,-0.03,-0.00,0.03
-0.10,-0.03,-0.00,0.03
-0.10,-0.02,0.02,0.05
-0.10,-0.02,0.03,0.03
-0.10,-0.02,0.03,0.04
-0.10,-0.04,0.01,0.05
-0.10,-0.05,0.00,0.05
-0.11,-0.04,-0.01,0.05
-0.11,-0.04,0.00,0.04
-0.15,-0.05,0.00,0.06
-0.15,-0.03,0.01,0.05
-0.15,-0.04,0.01,0.03
-0.15,-0.04,0.02,0.01
-0.15,-0.03,0.01,0.00
-0.16,-0.01,0.02,0.01
-0.16,-0.01,-0.00,-0.00
-0.18,-0.01,-0.00,-0.00
-0.18,-0.01,0.01,0.06
-0.19,-0.04,0.02,0.03
-0.19,-0.03,0.02,0.01
-0.20,-0.01,0.01,0.02
-0.20,-0.03,-0.02,0.05
-0.20,-0.02,0.05,0.14
-0.20,-0.08,0.06,0.24
-0.23,-0.03,-0.01,-0.02
-0.23,-0.04,-0.00,0.02
-0.23,-0.02,0.00,-0.01
-0.23,-0.00,-0.00,-0.00
-0.23,0.00,-0.01,-0.00
-0.22,-0.00,0.00,-0.00
-0.22,-0.00,-0.00,0.01
-0.22,0.01,-0.00,-0.01
-0.22,-0.02,0.01,0.00
-0.22,-0.02,-0.01,-0.01
-0.22,-0.05,0.02,0.00
-0.25,-0.04,-0.00,0.00
-0.25,-0.03,0.04,0.01
-0.25,-0.03,0.02,-0.02
-0.25,-0.02,-0.01,-0.00
-0.23,-0.01,0.01,0.01
-0.23,-0.01,-0.00,-0.01
-0.23,-0.02,0.00,-0.01
-0.26,-0.02,-0.00,-0.01
-0.26,-0.04,-0.01,-0.01
-0.26,-0.08,-0.05,-0.05
-0.26,-0.00,0.04,0.11
-0.26,0.06,0.07,-0.05
-0.26,0.01,0.03,-0.02
-0.26,-0.01,0.01,0.01
-0.26,-0.04,-0.01,-0.00
-0.28,-0.02,-0.00,-0.00
-0.28,-0.01,0.01,0.01
-0.29,-0.03,-0.00,0.00
-0.29,-0.02,0.00,-0.01
-0.29,-0.01,0.01,-0.00
-0.28,-0.02,0.00,-0.00
-0.28,-0.03,-0.00,-0.00
-0.29,-0.02,0.00,0.00
-0.29,-0.02,0.00,-0.00
-0.30,-0.02,0.01,0.00
-0.30,-0.02,0.01,-0.00
-0.30,-0.02,0.00,0.00
-0.30,-0.02,0.00,0.00
-0.30,-0.02,0.01,-0.00
-0.30,-0.01,0.01,0.00
-0.30,-0.02,0.00,-0.00
-0.30,-0.02,0.00,-0.00
-0.30,-0.02,0.01,-0.00
-0.30,-0.02,0.00,-0.00
-0.30,-0.02,0.01,0.00
-0.32,-0.02,0.01,-0.00
-0.32,-0.02,0.01,-0.00
-0.32,-0.02,0.00,-0.00
-0.32,-0.02,0.01,0.01
-0.33,-0.02,0.01,0.00
-0.33,-0.02,-0.00,0.00
-0.35,-0.02,0.00,0.00
-0.35,-0.02,-0.00,-0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.01,0.01,-0.00
-0.39,-0.01,0.00,-0.01
-0.39,-0.01,0.00,0.00
-0.39,-0.02,0.00,0.00
-0.39,-0.02,-0.00,-0.00
-0.37,-0.01,0.00,0.00
-0.37,-0.02,0.01,0.01
-0.37,-0.02,0.01,0.00
-0.37,-0.01,0.00,0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.00,-0.00
-0.38,-0.02,0.00,0.00
-0.38,-0.02,0.01,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.00,0.00
-0.38,-0.01,0.00,-0.00
-0.38,-0.02,0.00,0.00
-0.38,-0.02,0.00,-0.00
-0.38,-0.02,0.00,0.00
-0.38,-0.02,0.00,-0.00
-0.38,-0.02,0.01,-0.01
-0.39,-0.02,0.01,-0.01
-0.39,-0.02,0.01,-0.01
-0.41,-0.01,0.01,0.00
-0.41,-0.02,0.01,-0.00
-0.41,-0.01,0.00,-0.00
-0.41,-0.02,0.00,0.00
-0.41,-0.02,0.00,-0.01
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,-0.00,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.00,-0.00
-0.41,-0.02,0.01,-0.00
-0.41,-0.02,0.00,-0.00
-0.41,-0.02,0.01,0.00
-0.41,-0.02,0.00,-0.00
-0.41,-0.02,0.00,-0.00
-0.41,-0.02,0.00,0.00
-0.41,-0.02,0.00,-0.00
-0.41,-0.01,0.00,0.00
-0.41,-0.02,0.01,-0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.00,0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.00,0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.01,0.00
-0.36,-0.01,0.01,0.00
-0.36,-0.02,0.00,0.00
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,0.00
-0.36,-0.02,0.01,-0.00
-0.36,-0.02,0.00,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.01,-0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.00,-0.00
-0.40,-0.01,0.00,-0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.01,-0.00
-0.40,-0.02,0.01,-0.00
-0.41,-0.02,0.01,-0.00
-0.41,-0.02,0.01,-0.00
-0.42,-0.02,0.00,0.00
-0.42,-0.02,0.01,0.00
-0.44,-0.02,0.01,-0.00
-0.44,-0.02,0.00,0.00
-0.42,-0.02,0.01,-0.00
-0.42,-0.02,0.00,-0.00
-0.40,-0.02,-0.00,-0.00
-0.40,-0.02,0.01,0.00
-0.40,-0.02,0.00,0.00
-0.40,-0.02,0.00,-0.00
-0.40,-0.02,0.01,0.00
-0.39,-0.02,0.00,-0.00
-0.39,-0.02,0.01,0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.01,0.00,-0.01
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.01,-0.00
-0.39,-0.02,0.01,-0.00
-0.39,-0.02,0.00,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.01,0.01,0.00
-0.37,-0.02,0.00,0.01
-0.37,-0.02,0.00,0.00
-0.37,-0.01,0.01,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,-0.00
-0.39,-0.01,0.00,0.01
-0.39,-0.01,-0.00,0.00
-0.35,-0.02,0.01,0.00
-0.35,-0.02,0.01,0.00
-0.35,-0.02,0.00,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.01,0.00,0.00
-0.38,-0.02,0.00,-0.00
-0.38,-0.01,0.01,-0.00
-0.38,-0.01,0.00,-0.00
-0.38,-0.02,0.01,0.01
-0.38,-0.02,0.01,0.00
-0.38,-0.02,0.00,-0.00
-0.38,-0.02,0.01,-0.01
-0.38,-0.02,0.01,-0.00
-0.39,-0.02,0.00,0.00
-0.39,-0.02,0.01,-0.01
-0.41,-0.02,0.01,0.00
-0.41,-0.02,0.00,-0.00
-0.41,-0.01,0.01,0.00
-0.42,-0.02,0.00,-0.00
-0.42,-0.02,0.00,0.00
-0.42,-0.02,0.01,0.00
-0.42,-0.01,0.01,0.00
-0.42,-0.02,0.01,-0.00
-0.42,-0.02,0.01,-0.00
-0.42,-0.02,0.00,0.00
-0.42,-0.02,0.00,-0.00
-0.42,-0.01,0.00,-0.00
-0.42,-0.02,0.01,-0.00
-0.40,-0.02,0.01,-0.00
-0.40,-0.02,0.00,-0.00
-0.40,-0.02,0.01,-0.00
-0.40,-0.02,0.01,-0.00
-0.40,-0.02,0.00,-0.00
-0.38,-0.02,0.00,-0.00
-0.38,-0.02,0.01,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.01,-0.00
-0.37,-0.02,0.01,0.00
-0.37,-0.02,0.00,-0.00
-0.37,-0.02,0.00,0.00
-0.37,-0.02,0.01,0.00
-0.34,-0.02,0.00,-0.01
-0.34,-0.02,0.00,-0.00
-0.34,-0.02,0.00,0.00
-0.32,-0.02,0.01,-0.00
-0.32,-0.02,0.00,0.00
-0.31,-0.02,0.01,0.01
-0.31,-0.02,0.00,0.00
